g6	n	m	Q	bip	dist	phi	tf	mtf
N????A?oA@^w~oN{Vx?	15	37	15	3	6	441111113330020	1	1
N????A?oB@RxFu~oF}?	15	36	15	4	9	144111114132200	1	1
N????A?oB@Rxfq~oF}?	15	36	15	4	8	433111113340002	1	1
N????A?oB@Rx~oN{F}?	15	37	15	4	7	441111113340022	1	1
N????A?oB@Rx~o^wF}?	15	37	15	3	9	344111114432000	1	1
N????A?oB@Rx~o~oF}?	15	37	15	3	8	441111113330002	1	1
N????A?oB`MCbr~oF}?	15	34	15	4	8	144411114133200	1	1
N????A?oB`PxBu~oF}?	15	35	15	5	9	133311113140022	1	1
N????A?oB`Pxbq~oF}?	15	35	15	4	8	133311113340022	1	1
N????A?oB`Px~oN{F}?	15	37	15	4	9	331111114432200	1	1
N????A?oB`Px~o^wF}?	15	37	15	3	10	344411114432000	1	1
N????A?oB`Px~o~oF}?	15	37	15	3	10	144411114132000	1	1
N????A?oDo?~PyN{^w?	15	35	15	5	9	141114444423300	1	1
N????A?oDoFAPz~oF}?	15	34	15	5	9	414441111433200	1	1
N????A?oDoG|Py~oF}?	15	35	15	4	8	141114444123300	1	1
N????A?oDoG|~oN{F}?	15	37	15	4	10	414441111132000	1	1
N????A?oDoG|~o^wF}?	15	37	15	3	10	414441111132000	1	1
N????A?oDoG|~o~oF}?	15	37	15	3	10	411111113332002	1	1
N????A?oDoOwPy]HF}?	15	31	15	4	15	244441111132230	1	1
N????A?oDoV?Pz~oF}?	15	34	15	4	8	131113333300422	1	1
N????A?oF?KC~oFvF}?	15	33	15	5	9	333111111444200	1	1
N????A?oF?^wF}^wF}?	15	38	15	4	6	331111111442020	1	1
N????A?oF_@~N{~oN{?	15	38	15	4	8	331111111440022	1	1
N????A?oF_EEB}rpN{?	15	33	15	5	12	031133331110242	1	1
N????A?oF_MCBv~oF}?	15	34	15	5	9	444411114133200	1	1
N????A?oFo?~~oN{N{?	15	38	15	4	9	311114444423000	1	1
N????A?oFoWw@}MLN{?	15	33	15	5	15	114441114202230	1	1
N????A?oF}F}^w^wN{?	15	43	15	2	5	441111111302000	1	1
N????A?oF}^wN{N{N{?	15	43	15	3	3	331111114422000	1	1
N????A?oF}^wN{^wN{?	15	43	15	2	4	411111113300222	1	1
N????A?oF}^w~oN{N{?	15	43	15	2	3	411111113300022	1	1
N????A?w?pb}xq~oN{?	15	38	15	4	10	311441114230200	1	1
N????A?w?x{XF{^w^w?	15	38	15	4	8	444111111323200	1	1
N????A?w?~b}F{~oN{?	15	41	15	3	3	333111111400022	1	1
N????A?w?~b}^w^w^w?	15	42	15	3	4	444111111322000	1	1
N????A?w?~b}^w~o^w?	15	42	15	3	4	444111111322000	1	1
N????A?w?~n{^w^w^w?	15	43	15	2	5	444111111320000	1	1
N????A?w?~n{^w~o^w?	15	43	15	2	5	444111111320000	1	1
N????A?w?~n{~o~o^w?	15	43	15	2	4	444111113320000	1	1
N????A?wA`B}jq~oN{?	15	37	15	3	11	341411114430200	1	1
N????A?wApSxF{^w^w?	15	37	15	3	12	341441114432000	1	1
N????A?wB@BzFuF{^w?	15	36	15	4	6	333111113440002	1	1
N????A?wB@BzFu~oN{?	15	37	15	5	5	444111114332200	1	1
N????A?wB@BzF{F{^w?	15	36	15	4	7	333111111440002	1	1
N????A?wB@BzF{^w^w?	15	37	15	4	7	444111111332200	1	1
N????A?wB@BzF{fq^w?	15	36	15	4	8	444111114332220	1	1
N????A?wB@BzF{~o^w?	15	37	15	4	6	444111113332200	1	1
N????A?wB@Bz~o~oN{?	15	38	15	3	6	444111114332000	1	1
N????A?wB@B}F{fqN{?	15	36	15	4	9	444111111332220	1	1
N????A?wB@B}F{fq^w?	15	36	15	4	8	444111113342200	1	1
N????A?wB@B}fq~oN{?	15	37	15	3	9	144111111332200	1	1
N????A?wB@B}fq~o^w?	15	37	15	3	8	444111113332000	1	1
N????A?wB`@zBuF{^w?	15	35	15	5	8	333311113440002	1	1
N????A?wB`@zF{F{^w?	15	36	15	4	9	333111111440002	1	1
N????A?wB`@zF{^w^w?	15	37	15	4	9	333111111440022	1	1
N????A?wB`@zF{~o^w?	15	37	15	4	8	444111113332200	1	1
N????A?wB`MCBvF{^w?	15	34	15	5	10	222244442111003	1	1
N????A?wB`MCF{br^w?	15	34	15	4	10	022200002033141	1	1
N????A?wB`PxBuF{^w?	15	35	15	5	10	444411114332220	1	1
N????A?wB`PxF{F{^w?	15	36	15	4	10	444111113340220	1	1
N????A?wB`PxF{^w^w?	15	37	15	3	11	022000000334411	1	1
N????A?wB`PxF{~o^w?	15	37	15	3	10	444111113330200	1	1
N????A?wB`PxbqF{^w?	15	35	15	4	10	133311113340022	1	1
N????A?wCo?~F{Xy^w?	15	35	15	5	12	444111111312200	1	1
N????A?wCoB}XyF{^w?	15	36	15	4	10	444111111342020	1	1
N????A?wCoB}Xy~oN{?	15	37	15	3	12	411441111430200	1	1
N????A?wCoB}Xy~o^w?	15	37	15	3	10	411111113332200	1	1
N????A?wCw?^WyF{^w?	15	34	15	5	12	144111444423300	1	1
N????A?wCwK\F{F{^w?	15	36	15	4	12	444111113300220	1	1
N????A?wCwK\F{^w^w?	15	37	15	3	12	411444111132000	1	1
N????A?wCwK\F{~o^w?	15	37	15	3	12	222000003311411	1	1
N????A?wCwK\WyF{^w?	15	35	15	4	10	144111444123300	1	1
N????A?wCwR_F{Wz^w?	15	34	15	4	10	133111333300242	1	1
N????A?wE_B}Jy~oN{?	15	37	15	3	9	220000000334411	1	1
N????A?wEoC|F{^w^w?	15	37	15	3	11	220000000334411	1	1
N????A?wF?B~F}^w^w?	15	39	15	5	3	444111111332200	1	1
N????A?wF?B~^w^w^w?	15	39	15	3	4	444111111332000	1	1
N????A?wF?B~^w~o^w?	15	39	15	3	4	444111111332000	1	1
N????A?wF?KC^w~oBz_	15	34	15	4	6	111444441222003	1	1
N????A?wF?KCfp^wBz_	15	33	15	4	8	333111113444020	1	1
N????A?wF?KCfp^wB~?	15	33	15	4	9	000333333111242	1	1
N????A?wF?MCBvF}^w?	15	34	15	5	8	222444441111003	1	1
N????A?wF?MCbpF}^w?	15	33	15	4	10	444111113333020	1	1
N????A?wF?NC@vF}^w?	15	34	15	6	10	444111111330220	1	1
N????A?wF_@~F{~oN{?	15	38	15	4	6	444111111332200	1	1
N????A?wF_MCBvF{^w?	15	34	15	5	9	444411111333220	1	1
N????A?{?\`}{Q~oN{?	15	38	15	4	6	444411111322300	1	1
N????A?{?^`}^w^w^w?	15	41	15	3	4	111144444233000	1	1
N????A?{?^`}^w~o^w?	15	41	15	3	4	444411111322000	1	1
N????A?{?^n{^w^w^w?	15	43	15	2	5	444411111320000	1	1
N????A?{?^n{^w~o^w?	15	43	15	2	5	444411111320000	1	1
N????A?{?^n{~o~o^w?	15	43	15	2	5	444411111320000	1	1
N????A?{AX@}kq~oN{?	15	37	15	3	11	414411111322300	1	1
N????A?{BP@}dq~oN{?	15	37	15	3	13	144111111332200	1	1
N????A?{B`@z~o~oN{?	15	39	15	3	6	444411114332000	1	1
N????A?{B`@}Bu^w^w?	15	37	15	4	7	111144441223300	1	1
N????A?{B`@}Bubq^w?	15	35	15	5	8	333311113440002	1	1
N????A?{B`@}Bu~o^w?	15	37	15	4	7	444411111332200	1	1
N????A?{B`@}B{bqN{?	15	35	15	4	9	333311111440002	1	1
N????A?{B`@}B{bq^w?	15	35	15	4	9	333311111440002	1	1
N????A?{B`@}bq~oN{?	15	37	15	3	9	144411111332200	1	1
N????A?{B`@}bq~o^w?	15	37	15	3	9	144411111332200	1	1
N????A?{C[@}B{[Y^w?	15	35	15	4	11	111144444233300	1	1
N????A?{C[@}[Y~oN{?	15	37	15	3	11	144411111322300	1	1
N????A?{C[@}[Y~o^w?	15	37	15	3	11	144411111322300	1	1
N????A?{EW@}Ky~oN{?	15	37	15	3	13	441111111332200	1	1
N????A?{FO@}Dy~oN{?	15	37	15	3	9	444111111332200	1	1
N????A?{F_@~B}~oN{?	15	39	15	5	3	444411111332200	1	1
N????A?{F_@~~o^wN{?	15	40	15	3	4	444411111332000	1	1
N????A?{F_@~~o~oN{?	15	40	15	3	4	444411111332000	1	1
N????A?{F_MCBv^w^w?	15	36	15	4	6	444411111333200	1	1
N????A?{F_MCB}Bv^w?	15	35	15	5	6	222244444111003	1	1
N????A?{F_MCbpBvN{?	15	34	15	5	8	444411114333220	1	1
N????A?{F_MCbpB}N{?	15	34	15	4	9	444411111333220	1	1
N????A?{F_MCbpB}^w?	15	34	15	4	9	444411111333220	1	1
N????A?{F_NC@vB}^w?	15	35	15	5	8	111133333000442	1	1
N????A?{F_Po[XB}^w?	15	34	15	4	11	444411111332320	1	1
N????A?{F_]?B~^w^w?	15	37	15	4	3	000033333111244	1	1
N????A?}Fo^?@~^w^w?	15	39	15	4	3	111113333000422	1	1
N????A?~v}^w^w^wN{?	15	49	15	1	0	411111113000222	1	1
N????A?~v}^w~o^wN{?	15	49	15	1	0	411111113000022	1	1
N????A?~v}^w~o~oN{?	15	49	15	1	0	411111113000002	1	1
N????B?K?W?^Nwrs]X?	15	32	15	5	16	111144111132002	1	1
N????B?K?W@}Kyou^w?	15	32	15	6	16	111144111130220	1	1
N????B?K?X`}{qNwXy?	15	35	15	5	13	111133113344022	1	1
N????B?K?X}XNwrsF{?	15	36	15	5	12	441111113440202	1	1
N????B?K?X}XNwrs^w?	15	37	15	4	12	111144114432000	1	1
N????B?K?X}X{qNwXy?	15	36	15	4	10	111133113340022	1	1
N????B?K?[?N{QNwXy?	15	31	15	4	16	111144411132200	1	1
N????B?K?[ELoUB{^w?	15	31	15	5	16	444411144423300	1	1
N????B?K?\`uNwrs]H_	15	35	15	5	10	333311131100224	1	1
N????B?K?\}HB{NwXy?	15	35	15	5	12	333311131104022	1	1
N????B?K?\}HNwrsF{?	15	36	15	5	13	444411141323000	1	1
N????B?K?\}HNwrs^w?	15	37	15	5	12	444411113323000	1	1
N????B?K?^`}Nwrs^w?	15	38	15	4	10	333311114400002	1	1
N????B?K?^f{rsNw^w?	15	39	15	4	9	331111114100202	1	1
N????B?K?^f{rs~o^w?	15	40	15	4	9	114411111320200	1	1
N????B?K@`@eNw{pXz?	15	33	15	6	13	330033330110442	1	1
N????B?K@`@u{PNwXz?	15	33	15	6	14	113311111440420	1	1
N????B?K@`@}B{ru^w?	15	35	15	4	10	444411113142200	1	1
N????B?K@`@}Nwru^w?	15	36	15	5	10	113311111440202	1	1
N????B?K@`@}ruru^w?	15	37	15	3	8	113311113440002	1	1
N????B?K@`@}ru~o^w?	15	37	15	5	9	113311110440022	1	1
N????B?K@`WAB{Br^w?	15	30	15	4	14	444411113333220	1	1
N????B?K@`]?B|ru^w?	15	34	15	5	11	444411113143200	1	1
N????B?K@`]?NwB|Xz?	15	33	15	5	12	113311111444200	1	1
N????B?K@p@}B{pu^w?	15	35	15	5	12	444411113142200	1	1
N????B?K@p@}puNw^w?	15	36	15	5	12	002200000334411	1	1
N????B?K@p@}pupu^w?	15	36	15	4	10	114441114130220	1	1
N????B?K@p@}purs^w?	15	36	15	4	11	114411114332220	1	1
N????B?K@p@}pu~o^w?	15	37	15	5	10	114441112332200	1	1
N????B?K@pFCB{pv^w?	15	34	15	5	10	003330003022414	1	1
N????B?K@p]?B|pu^w?	15	34	15	6	13	444411113143200	1	1
N????B?K@xFcB{ov^w?	15	35	15	5	10	114444114133020	1	1
N????B?K@xWZB{B{^w?	15	35	15	5	14	111144444201330	1	1
N????B?K@xWZB{Nw^w?	15	36	15	5	13	441111441223000	1	1
N????B?K@xWZB{~o^w?	15	37	15	5	11	441111443223000	1	1
N????B?KF_@~B}NwXy?	15	36	15	4	10	333311111140022	1	1
N????B?KF_@~NwrsF{?	15	36	15	5	12	114411111332020	1	1
N????B?KF_@~Nwrs^w?	15	37	15	5	10	444411113332000	1	1
N????B?KF_FcotB}^w?	15	34	15	6	15	111133330002242	1	1
N????B?KF_]?Nwrs@~_	15	34	15	4	10	111133330000224	1	1
N????B?KFo^?@~NwXy?	15	35	15	5	10	111113333300422	1	1
N????B?KG\@qNwrs]H_	15	34	15	6	13	111144414433002	1	1
N????B?KG\WJ{QrsF{?	15	34	15	6	13	113333310140024	1	1
N????B?KG\]HrsNwF{?	15	36	15	4	12	441111113420022	1	1
N????B?KG\]HrsNw^w?	15	37	15	4	13	111144412132000	1	1
N????B?KG\]HrsrsF{?	15	36	15	5	12	443311113423002	1	1
N????B?KG\]H{QNwXy?	15	35	15	5	12	444411141123300	1	1
N????B?KG^@{Bs{B~w?	15	35	15	5	8	333311114300042	1	1
N????B?KHXYXrsNw^w?	15	37	15	4	13	114111114332200	1	1
N????B?KHpF{purs^w?	15	38	15	5	8	442224442113003	1	1
N????B?KHpXApuLx^w?	15	35	15	6	12	331113331001422	1	1
N????B?KHxE[ourD^w?	15	35	15	6	13	441111113422330	1	1
N????B?KHxWZNwrs^w?	15	38	15	5	10	114411114332020	1	1
N????B?KH~XyNwNw^w?	15	41	15	3	5	331111114302002	1	1
N????B?KH~XyNwrs^w?	15	41	15	4	7	334411114302020	1	1
N????B?KH~XyNw~o^w?	15	42	15	3	6	441111113420200	1	1
N????B?KH~Xy~o~o^w?	15	43	15	3	7	114411112302000	1	1
N????B?KLOIxNwrs^w?	15	36	15	4	14	414141114332000	1	1
N????B?KLWIXNwrs^w?	15	36	15	4	15	141411441123000	1	1
N????B?KN?@zBuFy^w?	15	35	15	5	10	333111114140002	1	1
N????B?KN?@zFyFy^w?	15	36	15	4	8	333111114340002	1	1
N????B?KN?@zFyNw^w?	15	36	15	4	10	222000003234441	1	1
N????B?KN?@zFyrs^w?	15	36	15	5	10	222000003034411	1	1
N????B?KN?@zFy~o^w?	15	37	15	5	8	444111113332200	1	1
N????B?KN?B|Fyrs^w?	15	37	15	5	7	444111113432200	1	1
N????B?KN?B|Nwrs^w?	15	37	15	4	9	441111113432200	1	1
N????B?KN?B|rsrs^w?	15	37	15	4	9	444111113432000	1	1
N????B?KN?B|rs~o^w?	15	38	15	4	8	444111113432000	1	1
N????B?KN?U?FyRt^w?	15	33	15	5	13	222000003230411	1	1
N????B?KN?]?FyBv^w?	15	34	15	6	10	222244441111003	1	1
N????B?KNOA|rsNw^w?	15	37	15	4	11	441111113432020	1	1
N????B?KN_@|BuNwXy?	15	35	15	5	12	333311114340002	1	1
N????B?KN_@|BuNw^w?	15	36	15	5	10	111144442223300	1	1
N????B?KN_@|Bu~o^w?	15	37	15	5	7	111144442223300	1	1
N????B?KN_@|ByrsF{?	15	35	15	5	10	444411113432202	1	1
N????B?KN_@|Byrs^w?	15	36	15	5	8	333311114340022	1	1
N????B?KN_@|rsNwF{?	15	36	15	4	11	443311113432022	1	1
N????B?KN_@|rsNw^w?	15	37	15	4	11	441111113432020	1	1
N????B?KN_@|rsrsF{?	15	36	15	5	10	112244442123003	1	1
N????B?KN_@|rsrs^w?	15	37	15	4	10	444411113432000	1	1
N????B?KN_@|rs~o^w?	15	38	15	4	9	444411113332000	1	1
N????B?KN_]?BzBv^w?	15	35	15	5	7	000033331111224	1	1
N????B?KN_]?BzrsF{?	15	34	15	5	12	444411111133200	1	1
N????B?KN_]?Bzrs^w?	15	35	15	5	9	111133330000422	1	1
N????B?M?N_}psNw^@_	15	35	15	5	10	444442222011130	1	1
N????B?M?N_}psNw^w?	15	36	15	5	10	114441111322200	1	1
N????B?M?NfcNGot~w?	15	35	15	5	10	331111334030042	1	1
N????B?M?NfcotNw^w?	15	36	15	5	12	441111441232300	1	1
N????B?M?Nfcotps^w?	15	35	15	5	11	224442221010113	1	1
N????B?M?Nfcot}A^w?	15	35	15	6	13	220000223404311	1	1
N????B?M?Nfcot~o^w?	15	37	15	5	9	220000223434311	1	1
N????B?M?NwyNwNw^w?	15	38	15	4	10	114441111322000	1	1
N????B?M?NwyNw~o^w?	15	39	15	4	9	114441111322000	1	1
N????B?M?NwypsNw^w?	15	37	15	5	9	441114441233300	1	1
N????B?M?Nwyps}AF{?	15	35	15	6	12	441114444233320	1	1
N????B?M?N~@psNwF{?	15	36	15	5	12	114441111323200	1	1
N????B?M?N~@psNw^w?	15	37	15	5	11	000003333121244	1	1
N????B?M@o?vNw}PWz?	15	34	15	5	12	331113333001224	1	1
N????B?M@o?~puNw^w?	15	36	15	6	8	114441111332200	1	1
N????B?M@oFC@}pv^w?	15	34	15	4	8	442224444111003	1	1
N????B?M@oFc@}ov^w?	15	34	15	5	10	331113333000442	1	1
N????B?M@oWb@}Mx^w?	15	34	15	5	12	441114444221300	1	1
N????B?M@o^?@~NwWz?	15	34	15	5	10	331113333000424	1	1
N????B?M@p?}puNw^w?	15	36	15	5	10	114441114332200	1	1
N????B?M@p?}pupu^w?	15	36	15	4	8	113331110440002	1	1
N????B?M@p?}pu~o^w?	15	37	15	5	8	114441112332200	1	1
N????B?M@p?}}@NwWz?	15	34	15	6	12	331113333004024	1	1
N????B?M@p?}}@pu^w?	15	35	15	6	11	114441111332320	1	1
N????B?MFo^?ps@~F{?	15	35	15	5	11	333331111444202	1	1
N????B?MGNOy]BNw^w?	15	36	15	5	10	144441111322300	1	1
N????B?MGNOy]Bps^w?	15	35	15	5	10	033330003211214	1	1
N????B?MGNOy]B~o^w?	15	37	15	5	9	144441111322300	1	1
N????B?MGNWyps}AF{?	15	35	15	5	13	113331113400022	1	1
N????B?MGNWyps}A^w?	15	36	15	5	11	441114443233300	1	1
N????B?MGNWy}ANwF{?	15	36	15	4	14	331111114002200	1	1
N????B?MGNWy}ANw^w?	15	37	15	4	13	114441111322300	1	1
N????B?MGNWy}A~o^w?	15	38	15	4	11	111114442230200	1	1
N????B?MHLWyuQNw^w?	15	37	15	4	14	114444412332200	1	1
N????B?MHhWyqqNw^w?	15	37	15	4	11	114444112332200	1	1
N????B?MHpF{Nwpu^w?	15	39	15	4	7	114441114330020	1	1
N????B?MHpF{pupu^w?	15	39	15	6	5	114441114330220	1	1
N????B?MHpF{pu~o^w?	15	40	15	4	6	441114441220300	1	1
N????B?MHpV?PvNw^w?	15	36	15	5	8	141114441222300	1	1
N????B?MHp]?@vBx^w?	15	34	15	6	13	111113331000442	1	1
N????B?MHp]?Bxpu^w?	15	35	15	5	13	331113331000242	1	1
N????B?MLKJHpsNw^w?	15	36	15	4	14	111441114323200	1	1
N????B?MLoGzNwNw^w?	15	38	15	4	9	414441114332000	1	1
N????B?MLoGzNw~o^w?	15	39	15	4	8	414441114332000	1	1
N????B?MLoN?Pu`tF{?	15	33	15	5	12	441114441222330	1	1
N????B?MLoV?@zPv^w?	15	35	15	5	8	131113333000442	1	1
N????B?MLoV?PvNw^w?	15	36	15	5	8	131113331000422	1	1
N????B?MLoWyPuNw^w?	15	37	15	5	9	141114441223300	1	1
N????B?MLo]?BxPu^w?	15	34	15	5	13	303330000222114	1	1
N????B?MMKfLpsNw^w?	15	38	15	5	8	114441114323200	1	1
N????B?MMMf{NwNw^w?	15	41	15	3	7	441111113202220	1	1
N????B?MMMf{Nw~o^w?	15	42	15	3	7	441111113202200	1	1
N????B?MMMf{~o~o^w?	15	43	15	3	6	114441112320000	1	1
N????B?MMMwyNwNw^w?	15	40	15	4	7	114441114322000	1	1
N????B?MMMwyNw~o^w?	15	41	15	4	6	441114441233000	1	1
N????B?MNGWyEyNw^w?	15	37	15	4	12	114441442322300	1	1
N????B?MN_@|Byps^w?	15	36	15	5	10	333311114340022	1	1
N????B?MN_@|psNw^w?	15	37	15	4	13	441111113232020	1	1
N????B?MN_@|ps~o^w?	15	38	15	4	11	444411113432000	1	1
N????B?MN_WypsBy^w?	15	36	15	5	13	444411113430020	1	1
N????B?MN_]?@vBz^w?	15	35	15	5	9	000033331111224	1	1
N????B?MN_]?psBz^w?	15	35	15	5	11	444411113433020	1	1
N????B?NHxFcNwov^w?	15	39	15	4	5	331111334000042	1	1
N????B?Nx~F{NwNw^w?	15	45	15	2	0	331111114000002	1	1
N????B?Nx~F{Nw~o^w?	15	46	15	2	0	331111114000022	1	1
N????B?Nx~F{~o~o^w?	15	47	15	2	0	441111113222000	1	1
N????B?Nx~^w~o~o^w?	15	48	15	2	0	441111113220000	1	1
N????B?N~}^w~o~o^w?	15	49	15	1	0	441111113200000	1	1
N????B?g?p{xNwVs^w?	15	37	15	4	11	200000003321441	1	1
N????B?g?x{XNwVs^w?	15	37	15	5	12	244111441123000	1	1
N????B?g?~b}NwVs^w?	15	40	15	3	6	333111114400002	1	1
N????B?g?~f{NwVs^w?	15	40	15	3	8	331111114100022	1	1
N????B?g?~f{Vs~o^w?	15	41	15	4	6	444111113322200	1	1
N????B?g@`B}F{Ru^w?	15	36	15	4	10	333111114430002	1	1
N????B?g@`B}RuNw^w?	15	36	15	4	11	441111113142020	1	1
N????B?g@`B}RuVs^w?	15	36	15	4	11	414111113332220	1	1
N????B?g@`B}Ru~o^w?	15	37	15	5	9	414111113332200	1	1
N????B?g@`B}rqVs^w?	15	36	15	4	10	414111113342020	1	1
N????B?g@`F{rqVs^w?	15	36	15	4	12	314411114430200	1	1
N????B?g@`IAF{br^w?	15	32	15	5	13	144411114433020	1	1
N????B?g@`[?Ru~oB}_	15	33	15	6	11	000333331111242	1	1
N????B?g@pFCPvF{^w?	15	34	15	5	10	114441114133200	1	1
N????B?g@pGzF{F{^w?	15	36	15	4	12	333111114400002	1	1
N????B?g@pGzF{Nw^w?	15	36	15	4	13	331111114132002	1	1
N????B?g@pGzF{Vs^w?	15	36	15	4	13	114441114132000	1	1
N????B?g@pGzF{~o^w?	15	37	15	5	11	202000003334411	1	1
N????B?g@pGzPuF{^w?	15	35	15	5	10	313331113140022	1	1
N????B?g@pGzVsNw^w?	15	36	15	4	12	414441114332200	1	1
N????B?g@pJAPuHx^w?	15	32	15	5	16	441441113443020	1	1
N????B?g@pJA`rF{^w?	15	33	15	6	13	144441114433200	1	1
N????B?g@pWxF{Vs^w?	15	36	15	5	12	414111113340220	1	1
N????B?g@pWxNwVs^w?	15	36	15	4	13	314441114432000	1	1
N????B?g@pWxPuF{^w?	15	35	15	5	11	113331113140022	1	1
N????B?g@~F{NwVs^w?	15	40	15	3	6	331111114300022	1	1
N????B?g@~F{VsVs^w?	15	40	15	3	8	434111114300220	1	1
N????B?g@~F{Vs~o^w?	15	41	15	3	7	441111113322000	1	1
N????B?g@~Jy~o~o^w?	15	42	15	2	6	411111113322000	1	1
N????B?gB?F{VsfqF{?	15	34	15	4	10	334111114330220	1	1
N????B?gB?F{Vsfq^w?	15	35	15	3	12	144111113330020	1	1
N????B?gB_PxNwVs^w?	15	35	15	3	14	222000003331111	1	1
N????B?gCwKXNwVs^w?	15	35	15	3	14	144111441123000	1	1
N????B?gEoC|F{Vs^w?	15	36	15	5	12	441441113132000	1	1
N????B?gEoC|NwVs^w?	15	36	15	4	12	220000003034411	1	1
N????B?gEoJAHzF{^w?	15	34	15	6	11	441441111433200	1	1
N????B?gF?FCPt~oB~?	15	33	15	6	13	000333331111242	1	1
N????B?gF?F{Vs~oB~?	15	37	15	5	8	444111113330002	1	1
N????B?gF_F{VsB}^w?	15	37	15	5	10	222000003331141	1	1
N????B?k?\}HRsNw^w?	15	37	15	5	11	414411111323200	1	1
N????B?k?^`}RsNw^w?	15	38	15	4	8	111144442233300	1	1
N????B?k?^hyNwNw^w?	15	39	15	4	9	414411111322000	1	1
N????B?k?^hyNw~o^w?	15	40	15	4	8	414411111322000	1	1
N????B?k?^hyRsNw^w?	15	38	15	4	8	313311111400022	1	1
N????B?k@XYXRsNw^w?	15	36	15	4	15	314144114432000	1	1
N????B?k@p@}B{Pu^w?	15	35	15	5	12	313311111440002	1	1
N????B?k@p@}PuNw^w?	15	36	15	5	12	414411111332200	1	1
N????B?k@p@}PuRs^w?	15	35	15	5	11	313311113440002	1	1
N????B?k@p@}Pu~o^w?	15	37	15	5	10	202200003334411	1	1
N????B?k@p@}pqRs^w?	15	35	15	5	13	202200003324141	1	1
N????B?k@pFCB{Pv^w?	15	34	15	6	12	131113331000242	1	1
N????B?k@pGzPuB{^w?	15	35	15	5	10	424442224001113	1	1
N????B?k@pGzRsNw^w?	15	36	15	5	10	414411114332200	1	1
N????B?k@pWxPuB{^w?	15	35	15	5	12	303330003221114	1	1
N????B?k@pWxRsNw^w?	15	36	15	4	12	002200002334411	1	1
N????B?k@p]?PuB|^w?	15	34	15	6	12	414411111333220	1	1
N????B?kAW`}B{Ky^w?	15	35	15	5	12	111144444213300	1	1
N????B?kAW`}KyNw^w?	15	36	15	5	14	414411111322000	1	1
N????B?kAW`}Ky~o^w?	15	37	15	5	12	414411113322300	1	1
N????B?kAW`}kqNw^w?	15	36	15	5	12	414411111322300	1	1
N????B?kAWhyB{Ky^w?	15	35	15	5	13	313311111400022	1	1
N????B?kAWhykqNw^w?	15	36	15	4	12	414411111322300	1	1
N????B?kAW}?KyB|^w?	15	34	15	6	13	444411111343020	1	1
N????B?kA]f{NwNw^w?	15	40	15	3	8	331111114320002	1	1
N????B?kA]f{Nw~o^w?	15	41	15	3	9	441111113002200	1	1
N????B?kA]f{~o~o^w?	15	42	15	2	7	414411113320000	1	1
N????B?kA]hyNwNw^w?	15	39	15	4	8	414411114322000	1	1
N????B?kA]hyNw~o^w?	15	40	15	3	7	414411114322000	1	1
N????B?kA]hyRsNw^w?	15	38	15	4	6	313311113400022	1	1
N????B?kBOHydqNw^w?	15	35	15	3	16	222000003331111	1	1
N????B?kB_HyRsbqF{?	15	33	15	4	13	313311113440002	1	1
N????B?kB_HybqNw@~?	15	34	15	4	12	333311111440020	1	1
N????B?kB_HybqNwF{?	15	34	15	4	12	334411114332200	1	1
N????B?kB_HybqNw^w?	15	35	15	3	13	002200000334411	1	1
N????B?kCWGZB{Ky^w?	15	33	15	6	16	411144111132020	1	1
N????B?kCWHy[qNw^w?	15	35	15	3	16	411111113330000	1	1
N????B?kC[MHRsNw^w?	15	35	15	3	15	144411141323000	1	1
N????B?kDOHyTqNw^w?	15	35	15	3	13	414111111332200	1	1
N????B?kDWIXRsNw^w?	15	35	15	3	15	202000000334411	1	1
N????B?kD_FCB}Pv^w?	15	34	15	6	10	242244441111003	1	1
N????B?kD_HbKxB}^w?	15	34	15	6	12	414411111332020	1	1
N????B?kD_HzB}Nw^w?	15	37	15	6	7	414411111332200	1	1
N????B?kD_HzNwNw^w?	15	37	15	4	8	414411111332000	1	1
N????B?kD_HzNw~o^w?	15	38	15	3	7	414411111332000	1	1
N????B?kD_HzRuNw^w?	15	37	15	5	7	202200000334411	1	1
N????B?kD_M?bpNwHz?	15	31	15	4	13	414411111333002	1	1
N????B?kDo@}PuNw^w?	15	36	15	5	10	414411111332200	1	1
N????B?kDoFCB{Pv^w?	15	34	15	6	11	414441111333220	1	1
N????B?kDoGzRsNw^w?	15	36	15	4	10	202200000334411	1	1
N????B?kEOHyB{Ly^w?	15	35	15	5	13	220000003031441	1	1
N????B?kEOHyLyNw^w?	15	36	15	4	12	220000003031441	1	1
N????B?kEWHyB{Ky^w?	15	35	15	5	15	220000003031441	1	1
N????B?kEWHyKyNw^w?	15	36	15	4	14	220000003031441	1	1
N????B?kF?HyFyNw^w?	15	36	15	4	11	222000003331411	1	1
N????B?kFOHyDyNw^w?	15	36	15	4	13	222000003331411	1	1
N????B?kF_HyB}Nw^w?	15	37	15	5	9	202200000334411	1	1
N????B?mAMf{NwNw^w?	15	40	15	3	9	331111114220002	1	1
N????B?mAMf{Nw~o^w?	15	41	15	3	9	441111113002200	1	1
N????B?mAMf{~o~o^w?	15	42	15	2	8	141114441230000	1	1
N????B?mCMGy]ANwF{?	15	34	15	4	14	111114441233200	1	1
N????B?mCMGy]ANw^w?	15	35	15	3	13	111114441233200	1	1
N????B?mDKGyUQNw^w?	15	35	15	3	17	141441141020300	1	1
